ID_Classe,Type_Etablissement,Niveau,Nb_Etudiants,Nom_Matiere,ID_Enseignant,ID_Salle,Capacite_Salle,Type_Salle,Jour,Heure_Debut,Heure_Fin,Nb_Tentatives,Version,H_Start,H_End,Util,Score
C0020,Centre_Soutien,College,10,ANGLAIS,T0133,R073,20,Generale,Vendredi,10:00,12:00,1,128,10,12,0.5,43.18
C0037,Centre_Soutien,College,11,PHYSIQUE,T0198,R060,20,Generale,Vendredi,16:00,18:00,2,128,16,18,0.55,43.18
C0037,Centre_Soutien,College,11,FRANCAIS,T0114,R049,20,Generale,Jeudi,16:00,18:00,5,128,16,18,0.55,43.18
C0037,Centre_Soutien,College,11,ANGLAIS,T0055,R060,20,Generale,Lundi,16:00,18:00,2,128,16,18,0.55,43.18
C0037,Centre_Soutien,College,11,ANGLAIS,T0026,R037,15,Generale,Vendredi,14:00,16:00,2,128,14,16,0.7333333333333333,43.18
C0113,Centre_Soutien,College,7,PHYSIQUE,T0175,R072,10,Generale,Lundi,08:00,10:00,5,128,8,10,0.7,43.18
C0113,Centre_Soutien,College,7,FRANCAIS,T0114,R049,20,Generale,Mardi,14:00,16:00,5,128,14,16,0.35,43.18
C0113,Centre_Soutien,College,7,ANGLAIS,T0026,R012,10,Generale,Mardi,10:00,12:00,5,128,10,12,0.7,43.18
C0113,Centre_Soutien,College,7,ANGLAIS,T0067,R072,10,Generale,Jeudi,10:00,12:00,1,128,10,12,0.7,43.18
C0061,Ecole_Standard,Baccalaureat,28,PHYSIQUE,T0020,R004,30,Labo_Science,Mercredi,08:00,10:00,9,128,8,10,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,PHYSIQUE,T0020,R004,30,Labo_Science,Jeudi,10:00,12:00,4,128,10,12,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,ARABE,T0162,R008,30,Labo_Science,Mercredi,10:00,12:00,12,128,10,12,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,ARABE,T0034,R052,30,Labo_Science,Mardi,10:00,12:00,1,128,10,12,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,ANGLAIS,T0135,R043,30,Labo_Informatique,Mardi,14:00,16:00,9,128,14,16,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,ANGLAIS,T0135,R004,30,Labo_Science,Jeudi,14:00,16:00,15,128,14,16,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,ANGLAIS,T0135,R053,30,Generale,Vendredi,08:00,10:00,8,128,8,10,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,SVT,T0021,R004,30,Labo_Science,Jeudi,08:00,10:00,24,128,8,10,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,SVT,T0094,R043,30,Labo_Informatique,Lundi,10:00,12:00,31,128,10,12,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,SVT,T0021,R004,30,Labo_Science,Vendredi,10:00,12:00,21,128,10,12,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,PHILOSOPHIE,T0076,R052,30,Labo_Science,Vendredi,14:00,16:00,28,128,14,16,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,PHILOSOPHIE,T0134,R053,30,Generale,Mardi,08:00,10:00,1,128,8,10,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,PHILOSOPHIE,T0120,R061,30,Generale,Lundi,16:00,18:00,37,128,16,18,0.9333333333333333,43.18
C0061,Ecole_Standard,Baccalaureat,28,INFORMATIQUE,T0154,R003,30,Labo_Informatique,Mercredi,14:00,16:00,33,128,14,16,0.9333333333333333,43.18
C0073,Centre_Soutien,Tronc_Commun,8,PHYSIQUE,T0030,R038,20,Generale,Lundi,08:00,10:00,5,128,8,10,0.4,43.18
C0073,Centre_Soutien,Tronc_Commun,8,ANGLAIS,T0031,R038,20,Generale,Mardi,16:00,18:00,3,128,16,18,0.4,43.18
C0073,Centre_Soutien,Tronc_Commun,8,ANGLAIS,T0176,R006,10,Generale,Vendredi,10:00,12:00,7,128,10,12,0.8,43.18
C0104,Universite,Cycle_Ingenieur,87,ANALYSE,T0063,R015,150,Amphitheatre,Mardi,10:00,12:00,241,128,10,12,0.58,43.18
C0021,Ecole_Standard,Tronc_Commun,28,PHYSIQUE,T0097,R023,30,Labo_Informatique,Mardi,16:00,18:00,14,128,16,18,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,PHYSIQUE,T0112,R003,30,Labo_Informatique,Lundi,14:00,16:00,27,128,14,16,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,CHIMIE,T0196,R029,30,Generale,Jeudi,14:00,16:00,3,128,14,16,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,CHIMIE,T0196,R053,30,Generale,Mercredi,14:00,16:00,1,128,14,16,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,ARABE,T0048,R067,30,Generale,Vendredi,10:00,12:00,15,128,10,12,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,ARABE,T0161,R052,30,Labo_Science,Mercredi,16:00,18:00,11,128,16,18,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,ANGLAIS,T0035,R029,30,Generale,Jeudi,16:00,18:00,1,128,16,18,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,ANGLAIS,T0087,R074,30,Generale,Jeudi,10:00,12:00,25,128,10,12,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,ANGLAIS,T0087,R052,30,Labo_Science,Mardi,08:00,10:00,4,128,8,10,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,SVT,T0022,R023,30,Labo_Informatique,Lundi,10:00,12:00,73,128,10,12,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,SVT,T0022,R004,30,Labo_Science,Mardi,14:00,16:00,168,128,14,16,0.9333333333333333,43.18
C0021,Ecole_Standard,Tronc_Commun,28,INFORMATIQUE,T0197,R061,30,Generale,Mardi,10:00,12:00,5,128,10,12,0.9333333333333333,43.18
C0080,Centre_Soutien,Baccalaureat,7,PHYSIQUE,T0040,R073,20,Generale,Vendredi,14:00,16:00,4,128,14,16,0.35,43.18
C0080,Centre_Soutien,Baccalaureat,7,ANGLAIS,T0047,R033,15,Generale,Mercredi,16:00,18:00,1,128,16,18,0.4666666666666667,43.18
C0080,Centre_Soutien,Baccalaureat,7,ANGLAIS,T0054,R045,20,Generale,Mardi,16:00,18:00,82,128,16,18,0.35,43.18
C0100,Centre_Soutien,Prepa,7,PHYSIQUE,T0142,R051,20,Generale,Lundi,10:00,12:00,6,128,10,12,0.35,43.18
C0100,Centre_Soutien,Prepa,7,FRANCAIS,T0142,R051,20,Generale,Mardi,14:00,16:00,3,128,14,16,0.35,43.18
C0002,Centre_Soutien,College,13,PHYSIQUE,T0023,R030,15,Generale,Mardi,10:00,12:00,1,128,10,12,0.8666666666666667,43.18
C0002,Centre_Soutien,College,13,FRANCAIS,T0166,R064,15,Generale,Lundi,16:00,18:00,2,128,16,18,0.8666666666666667,43.18
C0002,Centre_Soutien,College,13,ANGLAIS,T0067,R047,15,Generale,Mercredi,16:00,18:00,4,128,16,18,0.8666666666666667,43.18
C0002,Centre_Soutien,College,13,ANGLAIS,T0067,R033,15,Generale,Mercredi,14:00,16:00,7,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,MATH,T0075,R003,30,Labo_Informatique,Mercredi,08:00,10:00,10,128,8,10,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,MATH,T0075,R029,30,Generale,Mardi,14:00,16:00,63,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,MATH,T0075,R003,30,Labo_Informatique,Lundi,10:00,12:00,4,128,10,12,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,PHYSIQUE,T0137,R003,30,Labo_Informatique,Vendredi,08:00,10:00,4,128,8,10,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,PHYSIQUE,T0020,R043,30,Labo_Informatique,Lundi,14:00,16:00,17,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,CHIMIE,T0100,R023,30,Labo_Informatique,Mardi,08:00,10:00,2,128,8,10,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,CHIMIE,T0192,R029,30,Generale,Jeudi,10:00,12:00,8,128,10,12,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,ARABE,T0147,R008,30,Labo_Science,Jeudi,14:00,16:00,14,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,ARABE,T0162,R053,30,Generale,Mardi,16:00,18:00,20,128,16,18,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,FRANCAIS,T0051,R053,30,Generale,Vendredi,16:00,18:00,66,128,16,18,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,FRANCAIS,T0051,R067,30,Generale,Lundi,16:00,18:00,11,128,16,18,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,ANGLAIS,T0004,R053,30,Generale,Mardi,10:00,12:00,12,128,10,12,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,ANGLAIS,T0004,R067,30,Generale,Mercredi,14:00,16:00,24,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,ANGLAIS,T0149,R043,30,Labo_Informatique,Mercredi,16:00,18:00,53,128,16,18,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,SVT,T0094,R004,30,Labo_Science,Mercredi,10:00,12:00,42,128,10,12,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,SVT,T0164,R052,30,Labo_Science,Jeudi,16:00,18:00,43,128,16,18,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,SVT,T0094,R023,30,Labo_Informatique,Vendredi,14:00,16:00,285,128,14,16,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,PHILOSOPHIE,T0190,R043,30,Labo_Informatique,Lundi,08:00,10:00,39,128,8,10,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,PHILOSOPHIE,T0092,R023,30,Labo_Informatique,Vendredi,10:00,12:00,160,128,10,12,0.8666666666666667,43.18
C0023,Ecole_Standard,College,26,PHILOSOPHIE,T0092,R008,30,Labo_Science,Jeudi,08:00,10:00,68,128,8,10,0.8666666666666667,43.18
C0028,Centre_Soutien,Baccalaureat,12,PHYSIQUE,T0012,R049,20,Generale,Jeudi,14:00,16:00,8,128,14,16,0.6,43.18
C0001,Centre_Soutien,Tronc_Commun,15,PHYSIQUE,T0012,R055,15,Generale,Vendredi,14:00,16:00,1,128,14,16,1.0,43.18
C0001,Centre_Soutien,Tronc_Commun,15,ANGLAIS,T0031,R073,20,Generale,Lundi,16:00,18:00,6,128,16,18,0.75,43.18
C0001,Centre_Soutien,Tronc_Commun,15,ANGLAIS,T0031,R033,15,Generale,Jeudi,14:00,16:00,10,128,14,16,1.0,43.18
C0043,Centre_Soutien,Baccalaureat,7,PHYSIQUE,T0012,R076,20,Generale,Mardi,16:00,18:00,47,128,16,18,0.35,43.18
C0017,Centre_Soutien,Tronc_Commun,10,PHYSIQUE,T0012,R033,15,Generale,Lundi,14:00,16:00,5,128,14,16,0.6666666666666666,43.18
C0017,Centre_Soutien,Tronc_Commun,10,ANGLAIS,T0176,R068,10,Generale,Jeudi,10:00,12:00,2,128,10,12,1.0,43.18
C0017,Centre_Soutien,Tronc_Commun,10,ANGLAIS,T0176,R019,20,Generale,Jeudi,08:00,10:00,1,128,8,10,0.5,43.18
C0035,Ecole_Standard,Tronc_Commun,29,PHYSIQUE,T0008,R052,30,Labo_Science,Vendredi,16:00,18:00,1,128,16,18,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,PHYSIQUE,T0112,R008,30,Labo_Science,Mercredi,08:00,10:00,9,128,8,10,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,CHIMIE,T0196,R004,30,Labo_Science,Mardi,10:00,12:00,11,128,10,12,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,CHIMIE,T0042,R008,30,Labo_Science,Lundi,10:00,12:00,27,128,10,12,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,ARABE,T0171,R004,30,Labo_Science,Lundi,16:00,18:00,6,128,16,18,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,ARABE,T0029,R023,30,Labo_Informatique,Mercredi,10:00,12:00,9,128,10,12,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,ANGLAIS,T0087,R029,30,Generale,Vendredi,10:00,12:00,28,128,10,12,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,ANGLAIS,T0035,R061,30,Generale,Mercredi,14:00,16:00,60,128,14,16,0.9666666666666667,43.18
C0035,Ecole_Standard,Tronc_Commun,29,INFORMATIQUE,T0154,R067,30,Generale,Mardi,16:00,18:00,6,128,16,18,0.9666666666666667,43.18
C0120,Ecole_Standard,College,28,MATH,T0075,R003,30,Labo_Informatique,Jeudi,16:00,18:00,19,128,16,18,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,MATH,T0075,R061,30,Generale,Mercredi,10:00,12:00,93,128,10,12,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,MATH,T0075,R074,30,Generale,Jeudi,08:00,10:00,32,128,8,10,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,PHYSIQUE,T0020,R008,30,Labo_Science,Vendredi,08:00,10:00,41,128,8,10,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,PHYSIQUE,T0137,R003,30,Labo_Informatique,Lundi,16:00,18:00,3,128,16,18,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,CHIMIE,T0192,R029,30,Generale,Mardi,10:00,12:00,15,128,10,12,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,CHIMIE,T0192,R067,30,Generale,Jeudi,14:00,16:00,10,128,14,16,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,ARABE,T0162,R003,30,Labo_Informatique,Mercredi,16:00,18:00,7,128,16,18,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,ARABE,T0149,R067,30,Generale,Mardi,08:00,10:00,8,128,8,10,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,ANGLAIS,T0200,R053,30,Generale,Vendredi,10:00,12:00,117,128,10,12,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,ANGLAIS,T0200,R061,30,Generale,Lundi,14:00,16:00,7,128,14,16,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,ANGLAIS,T0200,R061,30,Generale,Vendredi,16:00,18:00,6,128,16,18,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,SVT,T0164,R043,30,Labo_Informatique,Mardi,16:00,18:00,7,128,16,18,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,SVT,T0164,R008,30,Labo_Science,Jeudi,10:00,12:00,158,128,10,12,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,SVT,T0164,R008,30,Labo_Science,Lundi,08:00,10:00,58,128,8,10,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,PHILOSOPHIE,T0092,R074,30,Generale,Mercredi,14:00,16:00,43,128,14,16,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,PHILOSOPHIE,T0092,R053,30,Generale,Vendredi,14:00,16:00,97,128,14,16,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,PHILOSOPHIE,T0190,R023,30,Labo_Informatique,Mercredi,08:00,10:00,105,128,8,10,0.9333333333333333,43.18
C0120,Ecole_Standard,College,28,INFORMATIQUE,T0028,R074,30,Generale,Mardi,14:00,16:00,23,128,14,16,0.9333333333333333,43.18
C0083,Centre_Soutien,Baccalaureat,12,PHYSIQUE,T0012,R017,15,Generale,Mardi,08:00,10:00,87,128,8,10,0.8,43.18
C0023,Ecole_Standard,College,26,MATH,T0193,R021,40,Generale,Vendredi,14:00,16:00,1,129,14,16,0.65,42.07
C0023,Ecole_Standard,College,26,MATH,T0193,R029,30,Generale,Lundi,10:00,12:00,1,129,10,12,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,MATH,T0169,R069,40,Labo_Informatique,Mardi,16:00,18:00,1,129,16,18,0.65,42.07
C0023,Ecole_Standard,College,26,PHYSIQUE,T0137,R027,40,Labo_Science,Mardi,08:00,10:00,2,129,8,10,0.65,42.07
C0023,Ecole_Standard,College,26,PHYSIQUE,T0137,R004,30,Labo_Science,Lundi,14:00,16:00,3,129,14,16,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,CHIMIE,T0042,R014,40,Generale,Jeudi,10:00,12:00,1,129,10,12,0.65,42.07
C0023,Ecole_Standard,College,26,CHIMIE,T0046,R040,40,Labo_Science,Lundi,16:00,18:00,2,129,16,18,0.65,42.07
C0023,Ecole_Standard,College,26,ARABE,T0147,R075,35,Generale,Mercredi,10:00,12:00,2,129,10,12,0.7428571428571429,42.07
C0023,Ecole_Standard,College,26,ARABE,T0162,R065,40,Labo_Informatique,Vendredi,08:00,10:00,2,129,8,10,0.65,42.07
C0023,Ecole_Standard,College,26,FRANCAIS,T0170,R008,30,Labo_Science,Mardi,10:00,12:00,2,129,10,12,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,FRANCAIS,T0170,R023,30,Labo_Informatique,Vendredi,16:00,18:00,1,129,16,18,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,FRANCAIS,T0170,R065,40,Labo_Informatique,Jeudi,14:00,16:00,2,129,14,16,0.65,42.07
C0023,Ecole_Standard,College,26,ANGLAIS,T0107,R053,30,Generale,Mercredi,16:00,18:00,1,129,16,18,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,ANGLAIS,T0004,R014,40,Generale,Mardi,14:00,16:00,2,129,14,16,0.65,42.07
C0023,Ecole_Standard,College,26,ANGLAIS,T0149,R029,30,Generale,Mercredi,08:00,10:00,9,129,8,10,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,SVT,T0164,R027,40,Labo_Science,Jeudi,08:00,10:00,1,129,8,10,0.65,42.07
C0023,Ecole_Standard,College,26,SVT,T0164,R050,40,Labo_Science,Lundi,08:00,10:00,2,129,8,10,0.65,42.07
C0023,Ecole_Standard,College,26,SVT,T0094,R040,40,Labo_Science,Jeudi,16:00,18:00,2,129,16,18,0.65,42.07
C0023,Ecole_Standard,College,26,PHILOSOPHIE,T0092,R061,30,Generale,Vendredi,10:00,12:00,5,129,10,12,0.8666666666666667,42.07
C0023,Ecole_Standard,College,26,PHILOSOPHIE,T0190,R028,35,Generale,Mercredi,14:00,16:00,3,129,14,16,0.7428571428571429,42.07
C0058,Ecole_Standard,Baccalaureat,40,MATH,T0119,R032,40,Generale,Vendredi,14:00,16:00,1,129,14,16,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,MATH,T0119,R013,40,Labo_Science,Lundi,14:00,16:00,1,129,14,16,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,MATH,T0119,R014,40,Generale,Jeudi,16:00,18:00,1,129,16,18,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,PHYSIQUE,T0005,R040,40,Labo_Science,Mercredi,08:00,10:00,2,129,8,10,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,PHYSIQUE,T0177,R001,40,Labo_Science,Vendredi,16:00,18:00,1,129,16,18,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,CHIMIE,T0046,R032,40,Generale,Mardi,14:00,16:00,2,129,14,16,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,CHIMIE,T0046,R001,40,Labo_Science,Mardi,08:00,10:00,1,129,8,10,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,ARABE,T0095,R069,40,Labo_Informatique,Mercredi,16:00,18:00,1,129,16,18,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,ARABE,T0009,R040,40,Labo_Science,Jeudi,14:00,16:00,1,129,14,16,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,FRANCAIS,T0170,R046,40,Labo_Science,Lundi,10:00,12:00,1,129,10,12,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,FRANCAIS,T0111,R013,40,Labo_Science,Jeudi,10:00,12:00,2,129,10,12,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,FRANCAIS,T0170,R032,40,Generale,Jeudi,08:00,10:00,1,129,8,10,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,ANGLAIS,T0024,R040,40,Labo_Science,Mardi,16:00,18:00,3,129,16,18,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,ANGLAIS,T0004,R050,40,Labo_Science,Vendredi,08:00,10:00,3,129,8,10,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,ANGLAIS,T0024,R050,40,Labo_Science,Lundi,16:00,18:00,2,129,16,18,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,SVT,T0094,R069,40,Labo_Informatique,Mercredi,14:00,16:00,2,129,14,16,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,SVT,T0022,R001,40,Labo_Science,Vendredi,10:00,12:00,1,129,10,12,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,SVT,T0095,R027,40,Labo_Science,Mercredi,10:00,12:00,1,129,10,12,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,PHILOSOPHIE,T0076,R027,40,Labo_Science,Mardi,10:00,12:00,7,129,10,12,1.0,42.07
C0058,Ecole_Standard,Baccalaureat,40,PHILOSOPHIE,T0106,R046,40,Labo_Science,Lundi,08:00,10:00,94,129,8,10,1.0,42.07
C0097,Ecole_Standard,Baccalaureat,32,MATH,T0119,R041,35,Generale,Mardi,08:00,10:00,1,129,8,10,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,MATH,T0119,R014,40,Generale,Mardi,16:00,18:00,1,129,16,18,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,MATH,T0119,R001,40,Labo_Science,Jeudi,10:00,12:00,2,129,10,12,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,PHYSIQUE,T0008,R040,40,Labo_Science,Vendredi,08:00,10:00,1,129,8,10,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,PHYSIQUE,T0008,R027,40,Labo_Science,Lundi,16:00,18:00,1,129,16,18,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,CHIMIE,T0046,R075,35,Generale,Mercredi,14:00,16:00,2,129,14,16,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,CHIMIE,T0046,R013,40,Labo_Science,Mercredi,08:00,10:00,1,129,8,10,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,ARABE,T0009,R007,35,Labo_Science,Mardi,14:00,16:00,1,129,14,16,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,ARABE,T0165,R069,40,Labo_Informatique,Lundi,08:00,10:00,1,129,8,10,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,FRANCAIS,T0111,R035,35,Labo_Science,Mercredi,16:00,18:00,2,129,16,18,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,FRANCAIS,T0111,R007,35,Labo_Science,Jeudi,16:00,18:00,1,129,16,18,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,FRANCAIS,T0017,R005,35,Generale,Jeudi,14:00,16:00,1,129,14,16,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,ANGLAIS,T0173,R014,40,Generale,Mercredi,10:00,12:00,1,129,10,12,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,ANGLAIS,T0135,R050,40,Labo_Science,Mardi,10:00,12:00,3,129,10,12,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,ANGLAIS,T0004,R005,35,Generale,Vendredi,10:00,12:00,1,129,10,12,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,SVT,T0167,R050,40,Labo_Science,Jeudi,08:00,10:00,8,129,8,10,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,SVT,T0095,R065,40,Labo_Informatique,Vendredi,14:00,16:00,3,129,14,16,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,SVT,T0022,R007,35,Labo_Science,Vendredi,16:00,18:00,4,129,16,18,0.9142857142857143,42.07
C0097,Ecole_Standard,Baccalaureat,32,PHILOSOPHIE,T0195,R032,40,Generale,Lundi,10:00,12:00,12,129,10,12,0.8,42.07
C0097,Ecole_Standard,Baccalaureat,32,PHILOSOPHIE,T0106,R032,40,Generale,Lundi,14:00,16:00,1,129,14,16,0.8,42.07
C0044,Ecole_Standard,Baccalaureat,37,MATH,T0119,R040,40,Labo_Science,Vendredi,10:00,12:00,1,129,10,12,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,MATH,T0119,R021,40,Generale,Mercredi,16:00,18:00,1,129,16,18,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,MATH,T0119,R040,40,Labo_Science,Jeudi,08:00,10:00,1,129,8,10,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,PHYSIQUE,T0008,R050,40,Labo_Science,Mardi,08:00,10:00,3,129,8,10,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,PHYSIQUE,T0005,R013,40,Labo_Science,Vendredi,16:00,18:00,2,129,16,18,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,CHIMIE,T0046,R050,40,Labo_Science,Jeudi,14:00,16:00,1,129,14,16,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,CHIMIE,T0046,R054,40,Labo_Informatique,Vendredi,08:00,10:00,5,129,8,10,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,ARABE,T0095,R013,40,Labo_Science,Mardi,14:00,16:00,2,129,14,16,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,ARABE,T0009,R021,40,Generale,Lundi,14:00,16:00,2,129,14,16,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0111,R069,40,Labo_Informatique,Mardi,10:00,12:00,1,129,10,12,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0111,R013,40,Labo_Science,Mercredi,14:00,16:00,1,129,14,16,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,FRANCAIS,T0170,R058,40,Generale,Mardi,16:00,18:00,1,129,16,18,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0173,R014,40,Generale,Lundi,08:00,10:00,1,129,8,10,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0004,R065,40,Labo_Informatique,Mercredi,10:00,12:00,7,129,10,12,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,ANGLAIS,T0005,R021,40,Generale,Lundi,16:00,18:00,4,129,16,18,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,SVT,T0094,R050,40,Labo_Science,Lundi,10:00,12:00,3,129,10,12,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,SVT,T0095,R046,40,Labo_Science,Jeudi,10:00,12:00,5,129,10,12,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,SVT,T0022,R065,40,Labo_Informatique,Mercredi,08:00,10:00,2,129,8,10,0.925,42.07
C0044,Ecole_Standard,Baccalaureat,37,PHILOSOPHIE,T0106,R032,40,Generale,Jeudi,16:00,18:00,11,129,16,18,0.925,42.07
